Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.026915 0.28364 1.06296 350.0274047852 2.6336188316  347.488  6.882  4.3452  2.429    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.96e-12      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.436 -11.497 -10.518 -10.312 -10.223 -10.099 -9.789 -9.695 -9.612
0.026915 0.28364 1.06296 350.0275268555 2.6336188316  347.488  6.881  4.3525  2.460    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.22e-12      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.433 -11.469 -10.478 -10.270 -10.180 -10.054 -9.740 -9.645 -9.561
0.026915 0.28364 1.06296 350.0278015137 2.6336188316  347.473  6.878  4.3623  2.502    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.13e-12      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.426 -11.428 -10.422 -10.211 -10.119 -9.991 -9.673 -9.576 -9.491
0.026915 0.28364 1.06296 350.0284729004 2.6336188316  347.457  6.872  4.3691  2.535    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.71e-12      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.411 -11.389 -10.373 -10.160 -10.067 -9.937 -9.615 -9.517 -9.431
0.026915 0.28364 1.06296 350.0300903320 2.6336188316  347.375  6.869  4.3631  2.515    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-12      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.401 -11.401 -10.393 -10.183 -10.091 -9.962 -9.643 -9.546 -9.462
0.026915 0.28364 1.06296 350.0308532715 2.6336188316  347.328  6.868  4.3674  2.532    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-12      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.400 -11.385 -10.370 -10.158 -10.066 -9.936 -9.615 -9.518 -9.432
0.026915 0.28364 1.06296 350.0312500000 2.6336188316  347.297  6.868  4.3715  2.549    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.37e-13      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.399 -11.370 -10.349 -10.136 -10.042 -9.912 -9.589 -9.490 -9.404
0.026915 0.28364 1.06296 350.0315246582 2.6336188316  347.277  6.868  4.3747  2.562    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.93e-13      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.399 -11.358 -10.333 -10.119 -10.025 -9.894 -9.569 -9.470 -9.383
0.026915 0.28364 1.06296 350.0321655273 2.6336188316  347.219  6.866  4.3732  2.557    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.61e-13      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.395 -11.360 -10.337 -10.123 -10.029 -9.898 -9.574 -9.475 -9.389
0.026915 0.28364 1.06296 350.0428771973 2.6336188316  343.199  6.847  4.2552  2.100    0  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.65e-16      0.00 6.750e-01 2.976e-01 4.852e-03 1.474e-03 1.193e-02 -1.000 2.732e-02 -12.346 -11.768 -10.888 -10.723 -10.661 -10.566 -10.306 -10.233 -10.167
0.026915 0.28364 1.06296 350.0466003418 2.6336188316  337.992  6.837  4.2126  1.932    0  0.000  0.292     0.00     0.00     0.00     0.00     0.00 -1 -8.25e-17      0.00 6.687e-01 3.038e-01 2.532e-03 5.670e-03 1.026e-02 -1.000 2.752e-02 -12.323 -11.867 -11.085 -10.930 -10.876 -10.794 -10.565 -10.504 -10.447
0.026915 0.28364 1.06296 350.0491027832 2.6336188316  331.633  6.829  4.1859  1.825    0  0.000  0.288     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-17      0.00 6.562e-01 3.165e-01 2.484e-03 7.279e-03 8.491e-03 -1.000 2.727e-02 -12.303 -11.926 -11.203 -11.057 -11.010 -10.937 -10.728 -10.673 -10.621
0.026915 0.28364 1.06296 350.0507202148 2.6336188316  325.426  6.823  4.1695  1.758    0  0.000  0.314     0.00     0.00     0.00     0.00     0.00 -1 -7.05e-18      0.00 6.424e-01 3.304e-01 2.570e-03 7.955e-03 7.601e-03 -1.000 2.717e-02 -12.286 -11.967 -11.261 -11.127 -11.088 -11.024 -10.825 -10.776 -10.727
0.026915 0.28364 1.06296 350.0518188477 2.6336188316  319.754  6.817  4.1585  1.712    0  0.000  0.343     0.00     0.00     0.00     0.00     0.00 -1  -3.6e-18      0.00 6.299e-01 3.430e-01 2.628e-03 8.233e-03 7.207e-03 -1.000 2.710e-02 -12.272 -12.001 -11.287 -11.167 -11.137 -11.080 -10.888 -10.843 -10.797
0.026915 0.28364 1.06296 350.0526733398 2.6336188316  314.578  6.812  4.1506  1.678    0  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-18      0.00 6.184e-01 3.545e-01 2.670e-03 8.355e-03 7.010e-03 -1.000 2.710e-02 -12.259 -12.023 -11.303 -11.193 -11.169 -11.119 -10.931 -10.889 -10.845
0.026915 0.28364 1.06296 350.0534057617 2.6336188316  309.285  6.806  4.1438  1.649    0  0.000  0.419     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-18      0.00 6.066e-01 3.663e-01 2.707e-03 8.410e-03 6.900e-03 -1.000 2.707e-02 -12.246 -12.028 -11.326 -11.218 -11.196 -11.148 -10.965 -10.926 -10.883
0.026915 0.28364 1.06296 350.0540161133 2.6336188316  304.000  6.802  4.1380  1.623    0  0.000  0.468     0.00     0.00     0.00     0.00     0.00 -1 -9.63e-19      0.00 5.948e-01 3.781e-01 2.738e-03 8.425e-03 6.845e-03 -1.000 2.707e-02 -12.234 -12.028 -11.346 -11.239 -11.218 -11.171 -10.993 -10.954 -10.912
0.026915 0.28364 1.06296 350.0545349121 2.6336188316  298.906  6.797  4.1334  1.602    0  0.000  0.516     0.00     0.00     0.00     0.00     0.00 -1 -7.04e-19      0.00 5.841e-01 3.888e-01 2.764e-03 8.411e-03 6.829e-03 -1.000 2.706e-02 -12.222 -12.022 -11.364 -11.255 -11.233 -11.186 -11.013 -10.975 -10.933
0.026915 0.28364 1.06296 350.0549926758 2.6336188316  294.270  6.792  4.1297  1.585    0  0.000  0.560     0.00     0.00     0.00     0.00     0.00 -1 -5.44e-19      0.00 5.743e-01 3.987e-01 2.785e-03 8.382e-03 6.830e-03 -1.000 2.703e-02 -12.211 -12.015 -11.376 -11.266 -11.243 -11.197 -11.027 -10.989 -10.948
0.026915 0.28364 1.06296 350.0553588867 2.6336188316  289.664  6.788  4.1265  1.570    0  0.000  0.602     0.00     0.00     0.00     0.00     0.00 -1 -4.32e-19      0.00 5.646e-01 4.084e-01 2.804e-03 8.353e-03 6.841e-03 -1.000 2.705e-02 -12.200 -12.009 -11.386 -11.275 -11.252 -11.205 -11.038 -11.001 -10.960
0.026915 0.28364 1.06296 350.0557250977 2.6336188316  285.074  6.784  4.1235  1.555    0  0.000  0.640     0.00     0.00     0.00     0.00     0.00 -1 -3.46e-19      0.00 5.549e-01 4.181e-01 2.821e-03 8.318e-03 6.858e-03 -1.000 2.704e-02 -12.189 -12.001 -11.394 -11.282 -11.258 -11.212 -11.048 -11.010 -10.970
0.026915 0.28364 1.06296 350.0560302734 2.6336188316  280.680  6.779  4.1212  1.544    0  0.000  0.674     0.00     0.00     0.00     0.00     0.00 -1 -2.88e-19      0.00 5.455e-01 4.275e-01 2.836e-03 8.286e-03 6.878e-03 -1.000 2.705e-02 -12.179 -11.994 -11.398 -11.285 -11.261 -11.215 -11.053 -11.016 -10.976
0.026915 0.28364 1.06296 350.0563354492 2.6336188316  276.297  6.775  4.1190  1.532    0  0.000  0.703     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-19      0.00 5.363e-01 4.366e-01 2.850e-03 8.250e-03 6.900e-03 -1.000 2.709e-02 -12.168 -11.987 -11.401 -11.288 -11.264 -11.218 -11.058 -11.021 -10.982
0.026915 0.28364 1.06296 350.0567321777 2.6336188316  269.625  6.769  4.1163  1.517    0  0.000  0.740     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-19      0.00 5.228e-01 4.501e-01 2.870e-03 8.197e-03 6.935e-03 -1.000 2.706e-02 -12.152 -11.975 -11.401 -11.288 -11.264 -11.218 -11.061 -11.025 -10.985
0.026915 0.28364 1.06296 350.0569763184 2.6336188316  262.750  6.760  4.1173  1.519    0  0.000  0.771     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-19      0.00 5.093e-01 4.636e-01 2.882e-03 8.169e-03 6.954e-03 -1.000 2.706e-02 -12.130 -11.951 -11.373 -11.259 -11.235 -11.189 -11.031 -10.995 -10.955
0.026915 0.28364 1.06296 350.0570678711 2.6336188316  255.150  6.746  4.1169  1.519    0  0.000  0.779     0.00     0.00     0.00     0.00     0.00 -1  -2.4e-19      0.00 5.038e-01 4.692e-01 2.887e-03 8.155e-03 6.965e-03 -1.000 2.706e-02 -12.094 -11.916 -11.339 -11.226 -11.202 -11.156 -10.999 -10.962 -10.923
0.026915 0.28364 1.06296 350.0571899414 2.6336188316  247.562  6.731  4.1160  1.517    0  0.000  0.784     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-19      0.00 4.992e-01 4.737e-01 2.892e-03 8.139e-03 6.976e-03 -1.000 2.709e-02 -12.057 -11.881 -11.308 -11.195 -11.170 -11.125 -10.968 -10.932 -10.892
0.026915 0.28364 1.06296 350.0572814941 2.6336188316  239.596  6.714  4.1148  1.514    0  0.000  0.787     0.00     0.00     0.00     0.00     0.00 -1 -2.28e-19      0.00 4.953e-01 4.776e-01 2.897e-03 8.126e-03 6.987e-03 -1.000 2.709e-02 -12.016 -11.842 -11.274 -11.160 -11.136 -11.091 -10.935 -10.899 -10.860
0.026915 0.28364 1.06296 350.0573730469 2.6336188316  231.396  6.697  4.1134  1.511    0  0.000  0.790     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-19      0.00 4.916e-01 4.813e-01 2.901e-03 8.110e-03 6.998e-03 -1.000 2.709e-02 -11.972 -11.800 -11.237 -11.124 -11.100 -11.055 -10.900 -10.864 -10.825
0.026915 0.28364 1.06296 350.0574951172 2.6336188316  223.697  6.680  4.1121  1.509    0  0.000  0.792     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-19      0.00 4.879e-01 4.850e-01 2.906e-03 8.093e-03 7.009e-03 -1.000 2.709e-02 -11.929 -11.759 -11.202 -11.089 -11.064 -11.019 -10.866 -10.830 -10.792
0.026915 0.28364 1.06296 350.0575866699 2.6336188316  216.285  6.662  4.1108  1.506    0  0.000  0.793     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-19      0.00 4.843e-01 4.887e-01 2.911e-03 8.080e-03 7.021e-03 -1.000 2.706e-02 -11.885 -11.718 -11.166 -11.053 -11.029 -10.984 -10.832 -10.796 -10.758
0.026915 0.28364 1.06296 350.0576782227 2.6336188316  209.318  6.645  4.1095  1.504    0  0.000  0.795     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-19      0.00 4.807e-01 4.922e-01 2.915e-03 8.065e-03 7.032e-03 -1.000 2.709e-02 -11.843 -11.678 -11.131 -11.017 -10.993 -10.949 -10.798 -10.763 -10.724
0.026915 0.28364 1.06296 350.0578002930 2.6336188316  202.418  6.628  4.1081  1.501    0  0.000  0.795     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-19      0.00 4.770e-01 4.959e-01 2.920e-03 8.048e-03 7.043e-03 -1.000 2.709e-02 -11.799 -11.638 -11.094 -10.982 -10.958 -10.914 -10.764 -10.729 -10.691
0.026915 0.28364 1.06296 350.0578918457 2.6336188316  195.742  6.610  4.1069  1.499    0  0.000  0.796     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-19      0.00 4.734e-01 4.995e-01 2.925e-03 8.036e-03 7.055e-03 -1.000 2.709e-02 -11.756 -11.598 -11.057 -10.945 -10.922 -10.878 -10.729 -10.695 -10.657
0.026915 0.28364 1.06296 350.0579833984 2.6336188316  189.305  6.593  4.1057  1.497    0  0.000  0.797     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-19      0.00 4.697e-01 5.032e-01 2.930e-03 8.020e-03 7.067e-03 -1.000 2.709e-02 -11.712 -11.557 -11.020 -10.908 -10.885 -10.842 -10.694 -10.660 -10.622
0.026915 0.28364 1.06296 350.0580749512 2.6336188316  183.266  6.576  4.1045  1.495    0  0.000  0.797     0.00     0.00     0.00     0.00     0.00 -1 -9.87e-20      0.00 4.661e-01 5.068e-01 2.934e-03 8.004e-03 7.078e-03 -1.000 2.709e-02 -11.670 -11.518 -10.983 -10.872 -10.850 -10.807 -10.660 -10.626 -10.589
0.026915 0.28364 1.06296 350.0581970215 2.6336188316  177.438  6.559  4.1033  1.493    0  0.000  0.797     0.00     0.00     0.00     0.00     0.00 -1 -8.87e-20      0.00 4.625e-01 5.104e-01 2.939e-03 7.988e-03 7.090e-03 -1.000 2.706e-02 -11.628 -11.478 -10.947 -10.836 -10.814 -10.772 -10.626 -10.592 -10.555
0.026915 0.28364 1.06296 350.0582885742 2.6336188316  171.797  6.542  4.1021  1.491    0  0.000  0.798     0.00     0.00     0.00     0.00     0.00 -1 -8.03e-20      0.00 4.589e-01 5.140e-01 2.944e-03 7.975e-03 7.101e-03 -1.000 2.710e-02 -11.585 -11.439 -10.910 -10.800 -10.778 -10.736 -10.592 -10.558 -10.521
0.026915 0.28364 1.06296 350.0583801270 2.6336188316  166.354  6.525  4.1010  1.490    0  0.000  0.798     0.00     0.00     0.00     0.00     0.00 -1 -7.21e-20      0.00 4.552e-01 5.177e-01 2.948e-03 7.959e-03 7.113e-03 -1.000 2.710e-02 -11.543 -11.399 -10.874 -10.764 -10.742 -10.701 -10.557 -10.524 -10.487
0.026915 0.28364 1.06296 350.0585021973 2.6336188316  161.119  6.508  4.0999  1.489    0  0.000  0.799     0.00     0.00     0.00     0.00     0.00 -1 -6.53e-20      0.00 4.515e-01 5.214e-01 2.953e-03 7.943e-03 7.125e-03 -1.000 2.710e-02 -11.500 -11.359 -10.837 -10.728 -10.706 -10.665 -10.522 -10.489 -10.453
0.026915 0.28364 1.06296 350.0585937500 2.6336188316  156.193  6.491  4.0988  1.488    0  0.000  0.799     0.00     0.00     0.00     0.00     0.00 -1 -5.87e-20      0.00 4.478e-01 5.251e-01 2.958e-03 7.928e-03 7.136e-03 -1.000 2.710e-02 -11.459 -11.320 -10.800 -10.692 -10.670 -10.630 -10.488 -10.455 -10.419
0.026915 0.28364 1.06296 350.0586853027 2.6336188316  151.297  6.475  4.0977  1.486    0  0.000  0.800     0.00     0.00     0.00     0.00     0.00 -1 -5.31e-20      0.00 4.440e-01 5.289e-01 2.963e-03 7.911e-03 7.148e-03 -1.000 2.710e-02 -11.416 -11.280 -10.764 -10.655 -10.635 -10.594 -10.453 -10.421 -10.385
0.026915 0.28364 1.06296 350.0588073730 2.6336188316  146.451  6.458  4.0965  1.484    0  0.000  0.802     0.00     0.00     0.00     0.00     0.00 -1 -4.76e-20      0.00 4.402e-01 5.327e-01 2.968e-03 7.895e-03 7.160e-03 -1.000 2.710e-02 -11.374 -11.240 -10.727 -10.619 -10.599 -10.559 -10.419 -10.387 -10.351
0.026915 0.28364 1.06296 350.0588989258 2.6336188316  141.896  6.441  4.0957  1.484    0  0.000  0.804     0.00     0.00     0.00     0.00     0.00 -1  -4.3e-20      0.00 4.364e-01 5.365e-01 2.973e-03 7.878e-03 7.172e-03 -1.000 2.711e-02 -11.333 -11.201 -10.690 -10.583 -10.562 -10.523 -10.384 -10.352 -10.316
0.026915 0.28364 1.06296 350.0589904785 2.6336188316  137.414  6.424  4.0952  1.484    0  0.000  0.807     0.00     0.00     0.00     0.00     0.00 -1 -3.86e-20      0.00 4.325e-01 5.404e-01 2.979e-03 7.862e-03 7.184e-03 -1.000 2.710e-02 -11.291 -11.161 -10.651 -10.544 -10.524 -10.484 -10.346 -10.314 -10.278
0.026915 0.28364 1.06296 350.0591125488 2.6336188316  133.072  6.408  4.0949  1.486    0  0.000  0.810     0.00     0.00     0.00     0.00     0.00 -1 -3.48e-20      0.00 4.287e-01 5.442e-01 2.984e-03 7.845e-03 7.196e-03 -1.000 2.710e-02 -11.250 -11.120 -10.611 -10.504 -10.484 -10.445 -10.306 -10.274 -10.239
0.026915 0.28364 1.06296 350.0592041016 2.6336188316  128.887  6.392  4.0953  1.490    0  0.000  0.816     0.00     0.00     0.00     0.00     0.00 -1 -3.12e-20      0.00 4.247e-01 5.482e-01 2.990e-03 7.828e-03 7.208e-03 -1.000 2.711e-02 -11.209 -11.078 -10.568 -10.461 -10.441 -10.401 -10.263 -10.231 -10.195
0.026915 0.28364 1.06296 350.0592956543 2.6336188316  125.319  6.377  4.0966  1.497    0  0.000  0.822     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-20      0.00 4.210e-01 5.519e-01 2.995e-03 7.813e-03 7.219e-03 -1.000 2.711e-02 -11.173 -11.040 -10.526 -10.419 -10.398 -10.358 -10.218 -10.186 -10.150
0.026915 0.28364 1.06296 350.0593872070 2.6336188316  122.500  6.366  4.0991  1.508    0  0.000  0.829     0.00     0.00     0.00     0.00     0.00 -1 -2.65e-20      0.00 4.181e-01 5.548e-01 2.999e-03 7.801e-03 7.227e-03 -1.000 2.709e-02 -11.145 -11.006 -10.486 -10.377 -10.356 -10.315 -10.173 -10.140 -10.104
0.026915 0.28364 1.06296 350.0594177246 2.6336188316  120.894  6.360  4.1022  1.521    0  0.000  0.834     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-20      0.00 4.165e-01 5.564e-01 3.002e-03 7.794e-03 7.232e-03 -1.000 2.709e-02 -11.130 -10.983 -10.454 -10.344 -10.322 -10.280 -10.136 -10.102 -10.065
0.026915 0.28364 1.06296 350.0594482422 2.6336188316  119.545  6.356  4.1094  1.549    0  0.000  0.839     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-20      0.00 4.151e-01 5.578e-01 3.004e-03 7.788e-03 7.236e-03 -1.000 2.710e-02 -11.120 -10.955 -10.408 -10.295 -10.271 -10.226 -10.076 -10.040 -10.002
0.026915 0.28364 1.06296 350.0594787598 2.6336188316  118.157  6.405  4.1757  1.760    0  0.000  0.844     0.00     0.00     0.00     0.00     0.00 -1 -2.81e-20      0.00 4.138e-01 5.591e-01 3.006e-03 7.784e-03 7.240e-03 -1.000 2.711e-02 -11.243 -10.900 -10.192 -10.051 -10.009 -9.941 -9.738 -9.687 -9.637
0.026915 0.28364 1.06296 350.0595092773 2.6336188316  117.075  6.374  4.2057  1.907    0  0.000  0.836     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-20      0.00 4.127e-01 5.602e-01 3.005e-03 7.783e-03 7.242e-03 -1.000 2.710e-02 -11.165 -10.730 -9.963 -9.809 -9.758 -9.678 -9.454 -9.394 -9.339
0.026915 0.28364 1.06296 350.0595397949 2.6336188316  116.386  6.364  4.2093  1.929    0  0.000  0.741     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-20      0.00 4.120e-01 5.609e-01 2.989e-03 7.804e-03 7.244e-03 -1.000 2.710e-02 -11.140 -10.694 -9.919 -9.765 -9.712 -9.631 -9.404 -9.344 -9.287
0.026915 0.28364 1.06296 350.0596008301 2.6336188316  113.623  6.357  4.2439  2.064    0  0.000  0.920     0.00     0.00     0.00     0.00     0.00 -1 -2.33e-20      0.00 4.036e-01 5.693e-01 3.021e-03 7.757e-03 7.248e-03 -1.000 2.711e-02 -11.123 -10.577 -9.723 -9.560 -9.500 -9.408 -9.156 -9.086 -9.023
0.026915 0.28364 1.06296 350.0596618652 2.6336188316  110.186  6.341  4.2418  2.059    0  0.000  1.057     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-20      0.00 4.031e-01 5.698e-01 3.043e-03 7.719e-03 7.256e-03 -1.000 2.710e-02 -11.082 -10.541 -9.693 -9.530 -9.470 -9.379 -9.128 -9.059 -8.996
0.026915 0.28364 1.06296 350.0597534180 2.6336188316  107.383  6.327  4.2423  2.063    0  0.000 29.079     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-20      0.00 4.036e-01 5.476e-01 2.096e-02 1.318e-03 7.510e-03  9.500 4.886e-02 -11.048 -10.507 -9.657 -9.494 -9.434 -9.343 -9.092 -9.022 -8.959
0.026915 0.28364 1.06296 350.0598754883 2.6336188316  103.729  6.312  4.2397  2.053    0  0.000 14.064     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-20      0.00 4.044e-01 4.891e-01 7.551e-02 7.935e-04 1.021e-02 10.145 1.064e-01 -11.010 -10.476 -9.632 -9.470 -9.410 -9.319 -9.070 -9.002 -8.939
0.026915 0.28364 1.06296 350.0600280762 2.6336188316  100.532  6.301  4.2388  2.046    0  0.000  7.501     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-20      0.00 4.055e-01 4.392e-01 1.187e-01 7.955e-04 1.591e-02 10.341 1.553e-01 -10.984 -10.452 -9.610 -9.448 -9.389 -9.298 -9.050 -8.982 -8.919
0.026915 0.28364 1.06296 350.0601501465 2.6336188316   98.729  6.298  4.2408  2.050    0  0.000  5.303     0.00     0.00     0.00     0.00     0.00 -1 -9.49e-21      0.00 4.063e-01 4.036e-01 1.465e-01 7.971e-04 2.283e-02 10.424 1.901e-01 -10.974 -10.437 -9.590 -9.428 -9.368 -9.277 -9.027 -8.958 -8.896
0.026915 0.28364 1.06296 350.0602416992 2.6336188316   97.738  6.297  4.2454  2.064    0  0.000  4.295     0.00     0.00     0.00     0.00     0.00 -1 -8.36e-21      0.00 4.069e-01 3.803e-01 1.631e-01 7.982e-04 2.904e-02 10.462 2.129e-01 -10.973 -10.422 -9.565 -9.402 -9.342 -9.249 -8.996 -8.926 -8.862
0.026915 0.28364 1.06296 350.0602722168 2.6336188316   97.202  6.304  4.2625  2.123    0  0.000  3.800     0.00     0.00     0.00     0.00     0.00 -1 -7.86e-21      0.00 4.072e-01 3.664e-01 1.722e-01 7.990e-04 3.348e-02 10.479 2.264e-01 -10.991 -10.392 -9.494 -9.328 -9.265 -9.169 -8.904 -8.829 -8.761
0.026915 0.28364 1.06296 350.0603027344 2.6336188316   97.071  6.349  4.3206  2.310    0  0.000  3.708     0.00     0.00     0.00     0.00     0.00 -1 -9.09e-21      0.00 4.073e-01 3.636e-01 1.739e-01 7.991e-04 3.442e-02 10.481 2.291e-01 -11.103 -10.244 -9.310 -9.110 -9.025 -8.905 -8.608 -8.518 -8.440
