,id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
469,470,2629.7310522369057,1257.1940237166625,0.9756917930750427,-0.37285321553650275,-0.040873819786788806,25,0.0,226.32640918161633,1.7779178176868855,-0.6247792057728054
470,471,310.54582850823704,1258.9341902555093,0.5756908593351979,-0.0835204524986805,-0.35702069352968124,25,0.0,228.72254673954967,1.974009503684767,-0.7383730980223889
471,472,189.83695377092667,1260.3837615636653,0.7395652027812637,-0.17716823883560892,-0.07863377108420325,25,0.0,189.75009711497546,1.2091004549884206,-0.20615596148770357
472,473,2120.201249787918,1260.977827689723,0.86315193268809,-0.6825053340338779,-0.6446811360156928,25,0.0,156.47807728638622,1.3176483738790288,-0.29949882598995103
473,474,660.5762969488825,1263.0793272948342,0.7009867246148721,-0.9509436789903191,-0.16711854080696573,25,0.0,438.29764564785387,3.34727536817387,-1.3117286041384788
474,475,1754.5768927804822,1262.7876997813194,0.9334592085388796,-0.5586144562651294,-0.08124745805591678,25,0.0,318.6230231879488,2.117449725546789,-0.8145327692579727
475,476,1081.222392102859,1265.5811633419912,0.8883597348618212,0.4961541782291577,0.20397316519834477,25,0.0,142.81205355685915,1.0757747520956111,-0.07930336846879893
476,477,3047.2611992087895,1267.0133121876806,0.9264077734584948,-0.10006030529313878,-0.14705062096884236,25,0.0,1456.1296789601838,10.756918580461239,-2.5792197036140365
477,478,742.2185459709725,1267.8730375268067,0.9884100647714232,0.5446434789713512,0.134806009250207,25,0.0,162.80060119432483,1.1555520327288409,-0.15697376466815435
478,479,2569.012798026426,1269.231031212684,0.8638378532212175,-0.42004640782240116,-0.15987932022309642,25,0.0,126.94931137179447,1.1162167154711153,-0.11937130459537781
479,480,1002.8100673372672,1271.7657053234475,0.7249947909451648,-0.21932805154241805,-0.15378818055662646,25,0.0,192.3013578375046,1.5712832530394387,-0.4906362043940965
480,481,1785.057397010448,1278.038022629067,0.3439608896187377,-0.25746481554811057,-0.1894890070554856,25,0.0,1447.5298165183103,2.187835662528534,-0.8500367430366617
481,482,1471.7364879012614,1277.0812362831648,0.4236374262078763,0.42357774148520694,-0.15210575158572892,25,0.0,707.7416646359517,1.201509145404632,-0.19931770206879554
482,483,1566.0241284023737,1278.4573719754615,0.9402714032691285,0.29586033436117726,0.5389322956742919,25,0.0,521.293639705993,2.973400021398934,-1.1831333505431505
483,484,1785.3859442431456,1278.1887660870304,0.3895343465782903,0.13440201898317633,-0.18393327639713214,25,0.0,1344.6965336554736,1.8893981325127964,-0.6908087044058351
484,485,1471.7148514993748,1279.7985280184628,0.31169995460589167,0.11357974567002972,0.26997867534575487,25,0.0,618.9908443963109,1.1869211668249187,-0.18605468712978593
485,486,1784.8961835917469,1278.5108064475914,0.57644293148437,-0.014364672775416686,-0.046176075551718855,25,0.0,1416.2699776245931,2.316454163433327,-0.9120592776819264
486,487,2474.671851113571,1283.9497576435663,0.3749448005709673,-0.14799934494368008,-0.6321332159445331,25,0.0,106.61009464924018,2.0111989335008182,-0.7586375751103343
487,488,1542.4108477321822,1286.54906756014,0.5509695214793521,-0.6756413098914588,-0.4799361507324975,25,0.0,1544.0462721168965,2.1272283259868847,-0.8195352684736567
488,489,1707.209274896422,1286.1275365288254,0.7041890155474959,-0.2174971938879885,0.006680972539587408,25,0.0,360.7803439928391,1.1900180333128263,-0.18888385665130594
489,490,2919.9527395300256,1289.6705912920972,0.875200373650579,-0.018724733896814123,0.25132296599465836,25,0.0,130.95068172425795,1.1477595796201119,-0.1496273155833648
490,491,434.910490437214,1292.1329246133469,0.9016515686255564,0.07649424242198327,0.39758902820961467,25,0.0,203.25826735442365,1.32519201318691,-0.3056970244100581
491,492,2149.6272406660273,1292.326858716067,0.4787234717598799,0.16406730905478334,-0.046585186078961914,25,0.0,147.45813098215376,1.8367961928100283,-0.6601524263546538
492,493,2155.7918412636577,1292.8519330003014,0.8629190036157687,0.2606607145441573,0.3413288547112048,25,0.0,169.1655917580913,1.4228765758855138,-0.38291807463692984
493,494,2865.7353829693257,1296.190405900008,0.7450901843586769,0.35072732417956937,0.08834544594018497,25,0.0,92.10506839408822,1.2014201421061952,-0.19923727181726691
494,495,1601.6208965647816,1298.3842211758183,0.860553345748899,-0.39625910003345394,0.15538376272573243,25,0.0,805.3934312477251,3.8028711012310277,-1.4502790129946392
495,496,741.7206953903893,1299.1848968575937,0.6974869451114233,-0.04633444173705308,0.07551727655552848,25,0.0,288.64558634796094,1.918682186552833,-0.7075076087289169
496,497,555.824689816683,1302.1102478829553,0.891078459052506,-0.6229851705741569,-0.11181410881578456,25,0.0,162.74999871888963,1.2618903558873609,-0.25255405307504286
497,498,164.69012435565097,1303.0686859456616,0.6703016092089159,0.31816711811147663,-0.06219078487608436,25,0.0,235.63337817463866,1.6406511184665649,-0.5375405973103511
498,499,1673.2238499331318,1307.1985020764016,0.9946217540346795,-0.7319812147403477,-0.5041592958579861,25,0.0,1756.0802294734294,1.6282546040485855,-0.5293057871445773
499,500,2564.9618548836097,1308.0534066686323,0.8370222486118649,-0.4138719385648959,-0.14327702385173172,25,0.0,84.1031775075976,1.0466220031530529,-0.049474651700660746
500,501,766.3170580035105,1310.3343977587188,0.5226762671176797,0.7313416138330762,0.4288744931629763,25,0.0,1160.7828877660872,10.573900223813354,-2.56058802012551
501,502,1668.4421288696187,1310.84505251117,0.37638234935560916,0.020231940466659076,-0.09390559165741623,25,0.0,3373.087754307962,4.728461368096697,-1.6867996129163494
502,503,1797.9740141212114,1314.8096348072604,0.5199108735204313,-0.3396407958600006,-0.14341506876754062,25,0.0,884.7056778699781,1.8113113991614143,-0.6449828007046959
